time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.379999999999995,-7.8525674693,-2.89619915298,25.3474631206,6.28073108281,0.301084972264,0.0,-5.80832397761,-1.49736682984,5.2074047593,-0.0158018518315,0.114190545474,0.0,441.155009832145,439.19967864284655,438.08730385801084,438.17468891117556
4.439999999999993,-8.20800628932,-2.98618318354,25.6622862852,6.27976003139,0.308039834058,0.0,-6.04024416128,-1.50219172279,5.2854113431,-0.01696001077,0.119153641602,0.0,482.48602522669563,482.87149732040876,482.4756122653981,482.3882590076321
4.499999999999992,-8.57578545208,-3.076456251,25.9762098834,6.27846078531,0.314948060362,0.0,-6.21983932169,-1.506990435,5.17853106905,-0.0332533973035,0.10557624315,0.0,425.2609333608312,424.1084233563445,426.5802573155708,425.1861820545408
4.559999999999991,-8.95567389316,-3.16705649047,26.287287101,6.27640528838,0.321435143174,0.0,-6.44373939837,-1.51318966464,5.18976632694,-0.0363473959069,0.112766654192,0.0,464.4318768035199,465.0053295492427,465.2825805175554,465.0398019314328
4.6199999999999894,-9.3477494071,-3.2580341979,26.5947262071,6.27494545685,0.327807466988,0.0,-6.62624622229,-1.51951739766,5.05812512785,-0.00732081571591,0.0879748323571,0.0,419.97931587212787,417.8331629347365,418.190782512651,420.71203441662175
4.679999999999988,-9.75206722708,-3.34943530013,26.8975758533,6.27476893093,0.333015913942,0.0,-6.85162761841,-1.52720850663,5.03612999283,0.00462639464862,0.0843657686863,0.0,457.3284650366112,457.04682829152506,455.3503077768631,456.3053514552594
4.739999999999987,-10.170065719,-3.44129927202,27.1990504958,6.27508426216,0.339044163961,0.0,-7.0823072518,-1.53489816176,5.01224294882,0.00648504560589,0.121296468468,0.0,456.7794220781408,459.7236157597731,456.7020254155215,456.8501936243461
4.799999999999986,-10.602808956,-3.53363551688,27.5010760507,6.27595750249,0.345810175352,0.0,-7.34313772707,-1.54291040243,5.05392180957,0.027137343231,0.0843597811442,0.0,482.1665860068538,479.3768908478903,478.8337166733845,480.4025361036266
4.859999999999984,-11.0502585858,-3.62641133042,27.8023795411,6.27769686139,0.350481138189,0.0,-7.57254316599,-1.54949167718,4.98897441673,0.0324568708585,0.059819645683,0.0,450.0762835940819,448.08973660185353,447.9601845470455,448.3928999151443
4.919999999999983,-11.5105964492,-3.71954098542,28.0969144096,6.27970618938,0.354330895377,0.0,-7.7728733275,-1.55471473872,4.82896277389,0.0354762669371,0.0716737872973,0.0,416.7215648369874,417.7600757132782,416.48566850438124,416.75027809928133
4.979999999999982,-11.9849398198,-3.81297500057,28.386762042,6.28168368958,0.358758528612,0.0,-8.03915774252,-1.55957848133,4.8315821411,0.0273768505344,0.0777265364917,0.0,472.22464618345435,472.69531223867006,471.25037037791617,470.6240682174495
5.0399999999999805,-12.473045062,-3.90666128131,28.6703378212,6.28311063881,0.363085317651,0.0,-8.23199638396,-1.56321821152,4.62125678547,0.0153991798716,0.0574765414326,0.0,401.6153159493728,399.77828191030875,401.3996354709591,400.310947492914
